customer_id,signup_date,region,acquisition_channel,age_group,preferred_payment_type,customer_segment,device_type,email_opt_in,churned_flag,total_orders,first_purchase_value,is_returning_flag,true_clv
CUST00267,2022-05-05,Central,social,46-60,COD,Gold,mobile,False,True,3,1646.56,True,19721.5
CUST00268,2022-01-15,South,email,36-45,UPI,Bronze,mobile,True,True,0,583.11,False,19111.45
CUST00269,2022-11-02,Northeast,paid_ads,18-25,UPI,Gold,mobile,True,True,8,374.13,True,24209.59
CUST00270,2022-10-10,West,referral,,card,Silver,mobile,True,False,2,2516.09,True,21630.56
CUST00271,2021-11-19,North,paid_ads,60+,UPI,Bronze,mobile,False,True,0,1019.29,False,11270.6
CUST00272,2021-01-25,North,organic,26-35,UPI,Silver,mobile,True,True,1,865.55,False,19864.64
CUST00273,2021-06-15,North,organic,36-45,wallet,Gold,tablet,True,True,8,822.29,True,25703.17
CUST00274,2023-11-16,Northeast,organic,26-35,COD,Platinum,mobile,False,True,3,567.01,False,17754.5
CUST00275,2022-04-03,West,paid_ads,60+,UPI,Silver,mobile,True,True,2,287.38,True,24289.19
CUST00276,2022-06-13,East,paid_ads,,UPI,Silver,mobile,False,True,2,1003.69,True,20581.88
CUST00277,2022-05-27,South,referral,26-35,UPI,Silver,desktop,False,True,5,957.88,True,22916.96
CUST00278,2023-05-08,Central,referral,18-25,UPI,Silver,mobile,True,True,6,1212.01,True,23343.31
CUST00279,2021-03-13,South,organic,60+,card,silver ,mobile,False,True,6,439.23,True,28910.84
CUST00280,2021-04-01,West,referral,36-45,UPI,BRONZE,mobile,False,False,2,326.62,True,19549.43
CUST00281,2021-10-30,Central,organic,26-35,UPI,Silver,mobile,True,True,4,277.65,True,19575.54
CUST00282,2022-06-17,South,organic,18-25,UPI,Silver,desktop,True,False,7,2517.82,True,25032.95
CUST00283,2023-01-05,East,email,46-60,card,Silver,mobile,True,False,3,528.06,True,20595.51
CUST00284,2022-06-22,South,organic,18-25,UPI,Silver,desktop,False,False,4,399.86,True,20739.91
CUST00285,2022-04-29,South,paid_ads,36-45,wallet,Gold,mobile,False,True,4,2126.95,True,17717.01
CUST00286,2023-10-24,Northeast,referral,36-45,COD,Bronze,mobile,True,False,0,811.09,False,13842.64
CUST00287,2021-06-26,West,paid_ads,36-45,UPI, Platinum,desktop,True,True,9,754.59,True,31493.66
CUST00288,2022-09-19,Central,paid_ads,36-45,COD,Silver,mobile,True,False,2,714.85,True,21025.03
CUST00289,2022-08-17,West,social,46-60,wallet,Silver,mobile,True,True,3,1191.99,True,19753.07
CUST00290,2022-06-03,South,referral,18-25,COD,Silver,mobile,False,True,7,685.0,True,25140.6
CUST00291,2023-06-04,West,referral,26-35,COD,Bronze,mobile,False,False,2,381.92,True,18500.45
CUST00292,2021-10-20,East,email,18-25,wallet,Bronze,mobile,False,False,2,1117.7,True,15704.46
CUST00293,2023-11-11,North,organic,26-35,COD,Silver,mobile,True,False,7,270.4,True,19421.48
CUST00294,2021-12-30,East,paid_ads,36-45,card,Gold,mobile,False,True,3,1544.33,True,18866.42
CUST00295,2022-08-20,West,organic,36-45,UPI,Gold,mobile,True,False,10,350.21,True,28181.1
CUST00296,2022-07-25,Central,organic,46-60,COD,Bronze,mobile,True,True,4,522.88,True,17895.23
CUST00297,2023-07-20,South,email,46-60,card,Bronze,mobile,True,False,3,1290.96,True,16419.47
CUST00298,2022-04-26,Central,social,26-35,card,Silver,mobile,False,False,4,501.15,True,26982.06
CUST00299,2021-11-08,South,organic,36-45,UPI,Silver,mobile,True,True,5,958.42,True,24585.62
CUST00300,2021-01-24,South,paid_ads,36-45,UPI,Bronze,mobile,True,False,3,971.49,True,19376.36
CUST00301,2022-02-03,South,organic,60+,wallet,Silver,desktop,True,False,3,935.88,True,24413.47
CUST00302,2023-06-24,Central,social,18-25,UPI,Silver,mobile,True,False,3,1163.55,True,16214.24
CUST00303,2021-01-11,South,paid_ads,36-45,card,Gold,desktop,True,False,3,4086.8,True,19206.52
CUST00304,2023-09-09,East,email,26-35,COD,Bronze,mobile,True,False,2,1020.82,True,15970.52
CUST00305,2022-08-18,South,organic,26-35,card,Gold,desktop,True,False,8,255.43,True,24087.41
CUST00306,2021-06-03,West,paid_ads,36-45,COD,Gold,desktop,True,False,6,1279.18,True,25487.93
CUST00307,2021-11-27,Central,email,26-35,UPI,silver ,mobile,True,True,3,5266.95,True,24596.34
CUST00308,2022-08-30,South,email,18-25,card,Gold,mobile,True,False,4,700.13,True,17834.84
CUST00309,2021-12-12,Northeast,paid_ads,36-45,UPI,Silver,tablet,False,True,8,636.49,True,29841.24
CUST00310,2021-04-29,North,paid_ads,,wallet, Silver,mobile,True,False,5,613.46,True,18417.43
CUST00311,2022-12-31,North,email,26-35,COD,Silver,mobile,True,False,4,352.76,True,23740.13
CUST00312,2023-01-07,West,referral,36-45,UPI,Silver,mobile,False,True,2,1231.95,True,16552.69
CUST00313,2021-05-11,West,referral,36-45,netbanking,Bronze,mobile,True,True,5,305.44,True,22373.53
CUST00314,2021-11-04,South,referral,36-45,UPI, Bronze,mobile,True,True,4,1075.04,True,23211.32
CUST00315,2021-09-25,West,email,60+,card,Gold,mobile,True,False,4,617.16,True,21605.29
CUST00316,2022-12-24,South,referral,26-35,UPI,Bronze,tablet,False,True,2,952.88,True,17198.14
CUST00317,2023-03-11,West,organic,18-25,wallet,Silver,mobile,False,False,0,804.26,False,19822.98
CUST00318,2023-03-08,West,paid_ads,18-25,card,Gold,mobile,True,False,3,549.93,True,18896.2
CUST00319,2023-10-25,Northeast,social,26-35,card,Silver,mobile,True,True,4,2781.93,True,21542.91
CUST00320,2023-04-22,East,paid_ads,26-35,UPI,Gold,mobile,True,True,3,440.71,True,24116.5
CUST00321,2021-12-18,West,paid_ads,46-60,UPI,Gold,mobile,True,True,3,1057.93,True,19612.0
CUST00322,2021-04-28,West,referral,26-35,COD,Bronze,tablet,True,True,8,1879.82,True,23420.93
CUST00323,2022-11-05,South,paid_ads,26-35,card,Bronze,desktop,True,True,4,532.79,True,24193.32
CUST00324,2023-10-01,South,email,46-60,UPI,Silver,mobile,False,True,5,610.35,True,21722.9
CUST00325,2023-12-04,Northeast,paid_ads,46-60,UPI,Gold,mobile,True,True,4,1565.85,True,18497.3
CUST00326,2021-09-10,South,social,36-45,netbanking,Silver,mobile,False,True,10,1155.79,True,25584.64
CUST00327,2021-09-16,Central,referral,26-35,card,Bronze,mobile,True,False,5,592.83,True,25245.12
CUST00328,2021-02-10,North,organic,26-35,card,Silver,desktop,False,False,1,765.03,False,20489.16
CUST00329,2021-06-04,Central,paid_ads,36-45,card,Silver,desktop,False,True,2,370.54,True,23130.68
CUST00330,2022-08-31,South,organic,18-25,netbanking,Silver,mobile,True,False,5,848.51,True,20841.73
CUST00331,2022-08-22,Northeast,social,26-35,card,Bronze,desktop,False,True,1,1139.32,False,14134.79
CUST00332,2022-02-11,West,social,46-60,COD,Gold,mobile,False,True,3,1065.03,False,23577.46
CUST00333,2021-12-06,North,organic,26-35,UPI,Silver,mobile,False,True,8,633.79,True,21927.31
CUST00334,2023-06-28,West,paid_ads,18-25,COD,GOLD,mobile,True,True,1,751.35,False,14141.77
CUST00335,2022-05-19,West,email,18-25,UPI,Bronze,mobile,True,False,1,605.32,False,13905.68
CUST00336,2023-06-05,South,paid_ads,46-60,UPI,Bronze,desktop,True,True,4,1030.61,True,16208.26
CUST00337,2023-11-21,South,email,26-35,netbanking,Bronze,mobile,True,True,6,304.71,True,13532.7
CUST00338,2021-12-14,West,organic,26-35,card,Silver,desktop,False,True,10,229.84,True,20858.47
CUST00339,2021-08-10,Central,organic,36-45,UPI,Gold,mobile,True,False,9,605.51,True,20445.32
CUST00340,2023-11-10,South,referral,26-35,netbanking,Gold,desktop,True,True,11,294.65,True,24207.93
CUST00341,2022-11-27,Central,organic,36-45,card,Bronze,mobile,True,True,1,969.31,False,12794.73
CUST00342,2021-11-15,South,social,18-25,COD,Bronze,mobile,True,True,4,691.85,False,25207.87
CUST00343,2022-11-12,North,referral,36-45,card,Silver,desktop,True,False,5,333.8,True,19378.43
CUST00344,2022-07-18,West,social,18-25,card,Bronze,desktop,True,False,2,707.45,True,12470.6
CUST00345,2023-09-19,North,referral,26-35,card,Silver,desktop,True,False,4,450.83,True,18108.18
CUST00346,2021-10-08,South,referral,26-35,wallet,Bronze,desktop,True,False,5,1268.08,True,24127.76
CUST00347,2023-12-22,East,social,46-60,card,Gold,mobile,True,True,3,521.31,True,21646.45
CUST00348,2023-10-22,South,referral,26-35,UPI,Silver,mobile,False,True,5,451.31,True,19119.56
CUST00349,2021-07-17,South,social,46-60,wallet,Bronze,mobile,True,True,0,571.67,False,15425.39
CUST00350,2021-06-30,West,referral,36-45,card, Gold,desktop,True,False,7,1078.5,True,26631.28
CUST00351,2022-08-07,West,paid_ads,46-60,card,Gold,mobile,True,True,3,1034.59,True,19810.9
CUST00352,2021-02-19,Central,paid_ads,26-35,card,Gold,mobile,False,False,6,419.71,True,21623.4
CUST00353,2021-11-24,West,paid_ads,26-35,card,Bronze,mobile,True,True,3,2260.39,True,19801.49
CUST00354,2022-04-22,East,paid_ads,36-45,UPI,Silver,mobile,False,False,3,439.45,True,18646.96
CUST00355,2023-11-28,South,paid_ads,26-35,UPI,bronze ,mobile,False,True,3,902.01,True,17044.54
CUST00356,2023-12-23,Central,paid_ads,46-60,netbanking,Platinum,mobile,True,True,6,1411.85,True,20232.37
CUST00357,2021-06-15,South,organic,46-60,wallet,Silver,mobile,False,True,4,507.45,True,21655.73
CUST00358,2023-09-04,South,social,,netbanking,Gold,mobile,True,True,4,2555.18,True,21759.97
CUST00359,2021-04-10,Central,social,46-60,wallet,Bronze,mobile,True,True,2,935.62,True,22343.31
CUST00360,2023-03-31,Central,paid_ads,18-25,netbanking,Bronze,mobile,True,True,1,611.43,False,15476.66
CUST00361,2023-07-15,West,email,36-45,card,Silver,mobile,False,True,1,764.1,False,17205.76
CUST00362,2023-09-03,North,email,46-60,card,Silver,mobile,True,True,5,416.97,True,18618.37
CUST00363,2021-09-02,North,social,26-35,UPI,Bronze,mobile,False,False,5,503.39,True,20602.73
CUST00364,2023-09-06,East,organic,18-25,UPI,Silver,desktop,True,True,2,629.08,True,21960.07
CUST00365,2021-05-07,Central,paid_ads,36-45,COD,Silver,mobile,True,True,3,1032.52,True,21407.66
CUST00366,2022-07-23,East,paid_ads,26-35,UPI,bronze ,mobile,True,True,2,181.3,True,15905.05
CUST00367,2022-05-30,North,social,26-35,netbanking,Bronze,mobile,True,False,6,613.84,True,22456.41
CUST00368,2021-12-12,South,referral,36-45,card,Gold,mobile,False,True,1,988.1,False,19456.07
CUST00369,2021-01-25,West,referral,26-35,UPI,Gold,mobile,False,True,14,500.7,True,28913.57
CUST00370,2023-04-26,West,social,18-25,wallet,Gold,mobile,True,True,3,897.13,True,19421.1
CUST00371,2022-01-03,North,email,60+,card,Bronze,desktop,True,False,4,300.8,True,23448.51
CUST00372,2022-12-26,North,referral,36-45,COD,Bronze,mobile,True,True,4,871.77,True,22256.89
CUST00373,2022-03-26,South,email,36-45,wallet,Bronze,mobile,True,True,3,1049.63,True,25000.6
CUST00374,2022-02-14,North,social,26-35,card,Bronze,desktop,False,True,3,972.72,True,17412.46
CUST00375,2023-08-29,West,paid_ads,60+,UPI,Bronze,mobile,False,True,0,728.35,False,15542.62
CUST00376,2021-04-14,North,social,26-35,wallet,Bronze,mobile,True,False,0,456.09,False,15928.95
CUST00377,2023-03-18,West,organic,18-25,wallet,Silver,mobile,True,True,3,947.33,True,21285.75
CUST00378,2023-03-29,Central,organic,26-35,UPI,Silver,mobile,True,False,1,1987.08,False,15338.64
CUST00379,2022-02-21,Northeast,email,,wallet,Bronze,mobile,False,False,2,642.79,True,16927.96
CUST00380,2021-10-15,Northeast,paid_ads,26-35,card,SILVER,mobile,False,True,2,1192.26,True,23728.5
CUST00381,2021-01-06,South,paid_ads,26-35,UPI,Silver,mobile,False,True,5,513.62,True,22495.43
CUST00382,2023-10-23,North,email,26-35,card,Bronze,mobile,True,False,5,782.73,True,20294.65
CUST00383,2023-11-04,South,paid_ads,36-45,UPI,Platinum,mobile,True,False,3,557.1,True,20828.19
CUST00384,2021-09-21,West,organic,18-25,card,Platinum,mobile,True,False,6,611.49,True,24313.66
CUST00385,2021-02-04,North,organic,36-45,UPI,Bronze,desktop,False,False,2,1698.64,True,20678.3
CUST00386,2021-05-15,South,referral,26-35,netbanking,Bronze,tablet,False,True,8,369.46,True,23050.18
CUST00387,2021-03-16,South,organic,26-35,netbanking,Bronze,tablet,True,True,7,698.53,True,20813.45
CUST00388,2023-06-30,South,organic,,UPI,Gold,mobile,True,True,4,540.39,True,22399.21
CUST00389,2023-09-04,West,social,60+,wallet,Silver,mobile,False,False,4,860.13,True,20188.28
CUST00390,2021-06-17,West,paid_ads,36-45,netbanking,Platinum,mobile,True,True,11,1071.46,True,27129.83
CUST00391,2023-03-29,East,referral,18-25,UPI,Silver,mobile,True,False,5,2477.16,True,17717.43
CUST00392,2021-07-16,Central,organic,26-35,UPI,Bronze,desktop,False,True,2,440.85,True,16883.71
CUST00393,2022-02-07,North,paid_ads,18-25,card,Gold,desktop,True,False,6,3643.18,True,27477.39
CUST00394,2022-10-19,North,referral,26-35,card,gold ,mobile,True,True,3,819.6,True,21073.67
CUST00395,2023-02-28,East,paid_ads,36-45,COD, Bronze,desktop,True,True,6,796.76,True,18844.33
CUST00396,2023-08-16,West,paid_ads,18-25,card,Bronze,mobile,False,True,1,1050.71,False,13795.33
CUST00397,2021-02-19,West,paid_ads,46-60,card,Platinum,desktop,False,False,4,3117.11,True,21937.5
CUST00398,2021-08-04,North,organic,26-35,wallet,Platinum,desktop,False,True,7,326.34,True,25395.5
CUST00399,2021-11-04,Northeast,organic,26-35,COD,Gold,mobile,True,True,7,839.76,True,23447.79
CUST00400,2021-12-06,South,paid_ads,18-25,card,Bronze,mobile,True,False,9,874.26,True,28344.87
CUST00401,2023-12-29,South,organic,18-25,wallet,Bronze,desktop,False,False,2,611.04,True,18793.56
CUST00402,2023-05-02,West,organic,46-60,UPI,Silver,mobile,False,True,2,507.12,True,16669.84
CUST00403,2021-12-17,Northeast,organic,26-35,card, Bronze,mobile,True,False,11,542.01,True,24286.67
CUST00404,2023-12-01,West,social,46-60,UPI,Bronze,mobile,True,True,0,598.06,False,13044.06
CUST00405,2022-07-01,Northeast,paid_ads,26-35,wallet,Bronze,mobile,True,True,12,409.13,True,21948.76
CUST00406,2022-07-03,South,referral,26-35,card,Silver,mobile,True,False,4,533.44,True,19528.69
CUST00407,2022-04-20,West,referral,26-35,card,Silver,mobile,False,True,4,538.65,True,23939.76
CUST00408,2021-06-07,Central,paid_ads,26-35,netbanking,Platinum,mobile,True,False,3,524.62,True,22823.77
CUST00409,2023-10-21,East,paid_ads,18-25,netbanking,Bronze,mobile,True,True,1,589.87,False,15611.8
CUST00410,2021-01-16,South,paid_ads,18-25,UPI,Gold,tablet,True,False,5,876.8,True,23384.83
CUST00411,2021-07-10,Northeast,referral,60+,card,Bronze,desktop,False,True,4,661.93,True,16590.27
CUST00412,2021-09-09,North,paid_ads,36-45,card,Gold,desktop,False,True,6,1496.5,True,22973.12
CUST00413,2021-11-02,East,organic,18-25,card,Silver,desktop,False,True,1,389.26,False,12519.83
CUST00414,2021-05-25,Central,email,,card,Bronze,mobile,True,True,1,201.1,False,19119.7
CUST00415,2021-01-20,Central,social,26-35,wallet,Gold,tablet,False,False,3,3115.48,True,22969.79
CUST00416,2023-01-13,Northeast,organic,46-60,card,SILVER,tablet,True,True,4,523.0,True,21226.81
CUST00417,2023-11-28,Central,email,46-60,card,Silver,mobile,True,True,3,286.03,True,16315.86
CUST00418,2021-05-14,North,organic,18-25,wallet,Gold,desktop,True,True,3,452.02,True,20982.24
CUST00419,2021-11-21,Northeast,organic,60+,card,Silver,mobile,True,False,4,495.35,True,24152.15
CUST00420,2022-07-09,East,organic,18-25,card,Bronze,desktop,False,False,1,620.28,False,11540.3
CUST00421,2023-10-13,West,email,,UPI,Bronze,mobile,False,False,8,1328.42,True,20210.01
CUST00422,2023-01-31,East,organic,36-45,card,Bronze,tablet,True,True,1,419.62,False,14342.77
CUST00423,2023-04-19,Central,social,36-45,UPI,Gold,desktop,False,True,4,680.06,True,19053.42
CUST00424,2022-09-29,West,referral,18-25,card,Platinum,desktop,False,False,7,1236.46,True,24844.37
CUST00425,2022-04-02,Central,referral,18-25,card,Silver,mobile,True,False,1,2714.42,False,21460.31
CUST00426,2021-08-07,South,paid_ads,26-35,UPI,Silver,mobile,True,True,7,1219.36,True,25360.02
CUST00427,2023-08-05,South,organic,26-35,wallet,Bronze,mobile,False,False,2,828.77,True,15654.54
CUST00428,2023-05-31,East,social,26-35,card,Gold,desktop,True,True,6,1807.22,True,17578.84
CUST00429,2021-01-28,North,paid_ads,18-25,COD,Silver,mobile,True,True,4,885.1,True,24630.37
CUST00430,2023-02-23,West,referral,60+,netbanking,Silver,mobile,False,True,2,1287.67,True,19775.61
CUST00431,2021-04-03,South,organic,46-60,UPI,Platinum,mobile,False,True,6,1003.54,True,29230.33
CUST00432,2023-03-21,West,social,60+,card,Gold,tablet,False,False,3,1554.35,True,18513.69
CUST00433,2023-06-24,North,social,18-25,card,Gold,tablet,True,False,2,761.72,True,11219.25
CUST00434,2021-05-24,North,referral,18-25,netbanking,Silver,tablet,False,False,8,360.64,True,23189.15
CUST00435,2022-04-21,West,paid_ads,26-35,card,Bronze,mobile,False,True,6,487.3,True,24668.14
CUST00436,2021-05-16,South,paid_ads,36-45,UPI,Silver,tablet,False,False,8,652.88,True,19541.73
CUST00437,2022-09-14,South,paid_ads,36-45,UPI,Silver,tablet,True,False,8,485.59,True,22668.65
CUST00438,2023-10-13,South,organic,18-25,card,Gold,desktop,True,True,1,619.81,False,20873.1
CUST00439,2021-03-30,South,social,46-60,card,GOLD,mobile,False,True,8,3648.02,True,28118.53
CUST00440,2022-03-12,West,organic,26-35,card,Platinum,mobile,False,False,12,1171.92,True,29818.27
CUST00441,2023-12-02,North,organic,26-35,wallet,Bronze,desktop,False,True,1,972.15,False,14846.35
CUST00442,2021-11-26,South,organic,26-35,card,Silver,mobile,False,True,7,1388.4,True,20863.48
CUST00443,2021-05-25,West,organic,18-25,wallet,Gold,mobile,True,False,6,666.8,True,23266.51
CUST00444,2022-06-19,East,referral,18-25,UPI,silver ,mobile,True,True,7,533.48,False,19791.98
CUST00445,2022-07-11,West,social,60+,card,Bronze,desktop,False,True,7,528.3,True,19849.37
CUST00446,2022-12-27,South,paid_ads,26-35,COD,Gold,mobile,False,True,3,350.06,True,22366.32
CUST00447,2021-12-10,Northeast,paid_ads,18-25,wallet,Bronze,mobile,True,True,7,884.72,True,19503.78
CUST00448,2023-11-13,East,referral,26-35,UPI,Silver,mobile,False,False,6,1101.47,True,17349.61
CUST00449,2022-07-25,South,referral,18-25,card,Silver,mobile,True,False,5,460.81,True,18997.37
CUST00450,2021-11-10,Central,social,46-60,UPI,Bronze,mobile,False,True,3,332.95,True,18656.14
CUST00451,2023-11-18,West,social,46-60,COD,Gold,mobile,False,True,4,739.12,True,18004.01
CUST00452,2023-10-10,West,social,26-35,netbanking,silver ,mobile,False,True,2,573.15,True,16802.27
CUST00453,2022-07-01,Central,social,60+,wallet,Silver,mobile,True,True,4,505.33,True,24374.0
CUST00454,2021-01-28,North,social,26-35,UPI,Platinum,mobile,False,True,2,516.18,True,21735.37
CUST00455,2022-10-16,Central,referral,46-60,COD,Bronze,desktop,False,True,5,634.02,True,21846.89
CUST00456,2022-08-31,West,referral,26-35,card,Silver,mobile,True,False,1,522.85,False,16644.21
CUST00457,2021-06-12,South,social,46-60,UPI,Silver,mobile,False,True,5,1278.22,True,21207.57
CUST00458,2022-11-26,South,organic,46-60,wallet,Bronze,mobile,True,True,1,651.5,False,14041.06
CUST00459,2023-07-10,North,paid_ads,26-35,UPI,Bronze,mobile,True,True,0,603.4,False,13993.71
CUST00460,2021-04-26,Northeast,email,18-25,card,Silver,mobile,False,True,4,457.51,True,23097.53
CUST00461,2023-03-04,North,referral,18-25,card,Platinum,mobile,True,False,7,1313.17,True,23971.9
CUST00462,2021-06-03,South,organic,26-35,card,Silver,mobile,True,False,3,597.63,True,21315.82
CUST00463,2023-03-31,West,paid_ads,26-35,COD,Silver,mobile,True,False,6,574.04,True,15404.35
CUST00464,2022-04-04,West,organic,26-35,wallet,Silver,mobile,True,False,8,527.69,True,26907.05
CUST00465,2021-01-08,North,paid_ads,26-35,wallet,Bronze,tablet,True,True,4,1308.5,True,17609.67
CUST00466,2023-11-25,Central,referral,18-25,COD,Bronze,mobile,True,True,5,476.56,True,24052.52
CUST00467,2021-07-01,East,paid_ads,46-60,UPI,Silver,mobile,False,True,9,1711.24,True,23606.09
CUST00468,2022-10-15,Central,paid_ads,18-25,wallet,Silver,mobile,True,False,5,1067.08,True,17789.51
CUST00469,2021-07-18,North,organic,18-25,UPI,Bronze,tablet,False,True,4,233.58,True,16402.94
CUST00470,2023-10-19,North,paid_ads,18-25,COD,Bronze,tablet,True,True,5,1437.29,True,15305.32
CUST00471,2023-03-20,West,organic,60+,wallet,Gold,mobile,True,True,1,2043.72,False,18059.22
CUST00472,2023-05-31,North,paid_ads,26-35,netbanking,Silver,desktop,True,True,7,445.42,True,19103.77
CUST00473,2022-04-19,East,referral,18-25,wallet,Gold,mobile,False,False,6,625.65,True,21650.99
CUST00474,2022-05-27,North,organic,18-25,card,Gold,mobile,True,True,8,828.72,True,21331.09
