customer_id,signup_date,region,acquisition_channel,age_group,preferred_payment_type,customer_segment,device_type,email_opt_in,churned_flag,total_orders,first_purchase_value,is_returning_flag,true_clv,is_returning_flag_cleaned,total_orders_flag_leakage_risk
CUST00246,2021-04-03,West,referral,36-45,UPI,Bronze,desktop,True,False,1,329.43,False,17807.78,False,True
CUST00247,2023-04-10,West,paid_ads,60+,COD,Gold,mobile,True,True,7,220.32,True,23775.77,True,True
CUST00248,2022-04-01,West,referral,46-60,COD,Bronze,mobile,True,True,5,302.33,True,22071.22,True,True
CUST00249,2023-05-12,South,paid_ads,46-60,UPI,Silver,mobile,True,True,2,1527.97,True,13955.94,True,True
CUST00250,2021-02-15,Central,organic,46-60,UPI,Bronze,mobile,True,True,2,921.78,True,22065.97,True,True
CUST00251,2021-07-16,Central,social,46-60,UPI,Bronze,mobile,False,True,6,1256.31,True,20711.9,True,True
CUST00252,2022-06-25,South,social,36-45,UPI,Silver,mobile,False,False,3,200.22,True,20471.41,True,True
CUST00253,2021-07-26,Central,paid_ads,26-35,UPI,Silver,tablet,True,True,1,660.4,False,14437.44,False,True
CUST00254,2021-12-28,Central,paid_ads,46-60,UPI,Bronze,mobile,False,False,1,1435.94,False,18705.1,False,True
CUST00255,2022-12-25,East,organic,26-35,COD,Gold,mobile,False,True,1,625.34,False,20935.69,False,True
CUST00256,2021-06-08,Central,referral,36-45,wallet,Bronze,mobile,True,False,9,1958.75,True,23133.02,True,True
CUST00257,2023-01-13,North,paid_ads,18-25,card,Silver,mobile,False,True,3,1503.19,True,18878.39,True,True
CUST00258,2021-04-24,North,social,26-35,netbanking,Silver,desktop,False,True,6,415.53,True,23471.5,True,True
CUST00259,2021-07-11,South,referral,26-35,netbanking,Silver,mobile,True,True,7,912.65,True,28111.78,True,True
CUST00260,2022-10-06,West,paid_ads,36-45,card,Silver,desktop,True,False,4,419.78,True,18693.32,True,True
CUST00261,2023-05-19,South,social,46-60,netbanking,Bronze,mobile,True,True,2,845.98,True,18811.12,True,True
CUST00262,2021-07-06,Northeast,email,18-25,UPI,Silver,mobile,True,False,1,1138.32,False,18075.82,False,True
CUST00263,2021-11-25,South,social,18-25,card,Bronze,mobile,True,False,1,849.31,False,17724.81,False,True
CUST00264,2023-10-11,South,paid_ads,46-60,wallet,Bronze,desktop,True,True,5,651.58,True,20846.67,True,True
CUST00265,2023-12-20,West,paid_ads,26-35,card,Bronze,mobile,False,False,1,537.19,False,12322.56,False,True
CUST00266,2022-09-29,North,referral,36-45,wallet,Silver,mobile,False,False,4,600.13,True,22107.2,True,True
CUST00267,2022-05-05,Central,social,46-60,COD,Gold,mobile,False,True,3,1646.56,True,19721.5,True,True
CUST00268,2022-01-15,South,email,36-45,UPI,Bronze,mobile,True,True,0,583.11,False,19111.45,False,True
CUST00269,2022-11-02,Northeast,paid_ads,18-25,UPI,Gold,mobile,True,True,8,374.13,True,24209.59,True,True
CUST00270,2022-10-10,West,referral,Unknown,card,Silver,mobile,True,False,2,2516.09,True,21630.56,True,True
CUST00271,2021-11-19,North,paid_ads,60+,UPI,Bronze,mobile,False,True,0,1019.29,False,11270.6,False,True
CUST00272,2021-01-25,North,organic,26-35,UPI,Silver,mobile,True,True,1,865.55,False,19864.64,False,True
CUST00273,2021-06-15,North,organic,36-45,wallet,Gold,tablet,True,True,8,822.29,True,25703.17,True,True
CUST00274,2023-11-16,Northeast,organic,26-35,COD,Platinum,mobile,False,True,3,567.01,False,17754.5,True,True
CUST00275,2022-04-03,West,paid_ads,60+,UPI,Silver,mobile,True,True,2,287.38,True,24289.19,True,True
CUST00276,2022-06-13,East,paid_ads,Unknown,UPI,Silver,mobile,False,True,2,1003.69,True,20581.88,True,True
CUST00277,2022-05-27,South,referral,26-35,UPI,Silver,desktop,False,True,5,957.88,True,22916.96,True,True
CUST00278,2023-05-08,Central,referral,18-25,UPI,Silver,mobile,True,True,6,1212.01,True,23343.31,True,True
CUST00279,2021-03-13,South,organic,60+,card,Silver,mobile,False,True,6,439.23,True,28910.84,True,True
CUST00280,2021-04-01,West,referral,36-45,UPI,Bronze,mobile,False,False,2,326.62,True,19549.43,True,True
CUST00281,2021-10-30,Central,organic,26-35,UPI,Silver,mobile,True,True,4,277.65,True,19575.54,True,True
CUST00282,2022-06-17,South,organic,18-25,UPI,Silver,desktop,True,False,7,2517.82,True,25032.95,True,True
CUST00283,2023-01-05,East,email,46-60,card,Silver,mobile,True,False,3,528.06,True,20595.51,True,True
CUST00284,2022-06-22,South,organic,18-25,UPI,Silver,desktop,False,False,4,399.86,True,20739.91,True,True
CUST00285,2022-04-29,South,paid_ads,36-45,wallet,Gold,mobile,False,True,4,2126.95,True,17717.01,True,True
CUST00286,2023-10-24,Northeast,referral,36-45,COD,Bronze,mobile,True,False,0,811.09,False,13842.64,False,True
CUST00287,2021-06-26,West,paid_ads,36-45,UPI,Platinum,desktop,True,True,9,754.59,True,31493.66,True,True
CUST00288,2022-09-19,Central,paid_ads,36-45,COD,Silver,mobile,True,False,2,714.85,True,21025.03,True,True
CUST00289,2022-08-17,West,social,46-60,wallet,Silver,mobile,True,True,3,1191.99,True,19753.07,True,True
CUST00290,2022-06-03,South,referral,18-25,COD,Silver,mobile,False,True,7,685.0,True,25140.6,True,True
CUST00291,2023-06-04,West,referral,26-35,COD,Bronze,mobile,False,False,2,381.92,True,18500.45,True,True
CUST00292,2021-10-20,East,email,18-25,wallet,Bronze,mobile,False,False,2,1117.7,True,15704.46,True,True
CUST00293,2023-11-11,North,organic,26-35,COD,Silver,mobile,True,False,7,270.4,True,19421.48,True,True
CUST00294,2021-12-30,East,paid_ads,36-45,card,Gold,mobile,False,True,3,1544.33,True,18866.42,True,True
CUST00295,2022-08-20,West,organic,36-45,UPI,Gold,mobile,True,False,10,350.21,True,28181.1,True,True
CUST00296,2022-07-25,Central,organic,46-60,COD,Bronze,mobile,True,True,4,522.88,True,17895.23,True,True
CUST00297,2023-07-20,South,email,46-60,card,Bronze,mobile,True,False,3,1290.96,True,16419.47,True,True
CUST00298,2022-04-26,Central,social,26-35,card,Silver,mobile,False,False,4,501.15,True,26982.06,True,True
CUST00299,2021-11-08,South,organic,36-45,UPI,Silver,mobile,True,True,5,958.42,True,24585.62,True,True
CUST00300,2021-01-24,South,paid_ads,36-45,UPI,Bronze,mobile,True,False,3,971.49,True,19376.36,True,True
CUST00301,2022-02-03,South,organic,60+,wallet,Silver,desktop,True,False,3,935.88,True,24413.47,True,True
CUST00302,2023-06-24,Central,social,18-25,UPI,Silver,mobile,True,False,3,1163.55,True,16214.24,True,True
CUST00303,2021-01-11,South,paid_ads,36-45,card,Gold,desktop,True,False,3,4086.8,True,19206.52,True,True
CUST00304,2023-09-09,East,email,26-35,COD,Bronze,mobile,True,False,2,1020.82,True,15970.52,True,True
CUST00305,2022-08-18,South,organic,26-35,card,Gold,desktop,True,False,8,255.43,True,24087.41,True,True
CUST00306,2021-06-03,West,paid_ads,36-45,COD,Gold,desktop,True,False,6,1279.18,True,25487.93,True,True
CUST00307,2021-11-27,Central,email,26-35,UPI,Silver,mobile,True,True,3,5266.95,True,24596.34,True,True
CUST00308,2022-08-30,South,email,18-25,card,Gold,mobile,True,False,4,700.13,True,17834.84,True,True
CUST00309,2021-12-12,Northeast,paid_ads,36-45,UPI,Silver,tablet,False,True,8,636.49,True,29841.24,True,True
CUST00310,2021-04-29,North,paid_ads,Unknown,wallet,Silver,mobile,True,False,5,613.46,True,18417.43,True,True
CUST00311,2022-12-31,North,email,26-35,COD,Silver,mobile,True,False,4,352.76,True,23740.13,True,True
CUST00312,2023-01-07,West,referral,36-45,UPI,Silver,mobile,False,True,2,1231.95,True,16552.69,True,True
CUST00313,2021-05-11,West,referral,36-45,netbanking,Bronze,mobile,True,True,5,305.44,True,22373.53,True,True
CUST00314,2021-11-04,South,referral,36-45,UPI,Bronze,mobile,True,True,4,1075.04,True,23211.32,True,True
CUST00315,2021-09-25,West,email,60+,card,Gold,mobile,True,False,4,617.16,True,21605.29,True,True
CUST00316,2022-12-24,South,referral,26-35,UPI,Bronze,tablet,False,True,2,952.88,True,17198.14,True,True
CUST00317,2023-03-11,West,organic,18-25,wallet,Silver,mobile,False,False,0,804.26,False,19822.98,False,True
CUST00318,2023-03-08,West,paid_ads,18-25,card,Gold,mobile,True,False,3,549.93,True,18896.2,True,True
CUST00319,2023-10-25,Northeast,social,26-35,card,Silver,mobile,True,True,4,2781.93,True,21542.91,True,True
CUST00320,2023-04-22,East,paid_ads,26-35,UPI,Gold,mobile,True,True,3,440.71,True,24116.5,True,True
CUST00321,2021-12-18,West,paid_ads,46-60,UPI,Gold,mobile,True,True,3,1057.93,True,19612.0,True,True
CUST00322,2021-04-28,West,referral,26-35,COD,Bronze,tablet,True,True,8,1879.82,True,23420.93,True,True
CUST00323,2022-11-05,South,paid_ads,26-35,card,Bronze,desktop,True,True,4,532.79,True,24193.32,True,True
CUST00324,2023-10-01,South,email,46-60,UPI,Silver,mobile,False,True,5,610.35,True,21722.9,True,True
CUST00325,2023-12-04,Northeast,paid_ads,46-60,UPI,Gold,mobile,True,True,4,1565.85,True,18497.3,True,True
CUST00326,2021-09-10,South,social,36-45,netbanking,Silver,mobile,False,True,10,1155.79,True,25584.64,True,True
CUST00327,2021-09-16,Central,referral,26-35,card,Bronze,mobile,True,False,5,592.83,True,25245.12,True,True
CUST00328,2021-02-10,North,organic,26-35,card,Silver,desktop,False,False,1,765.03,False,20489.16,False,True
CUST00329,2021-06-04,Central,paid_ads,36-45,card,Silver,desktop,False,True,2,370.54,True,23130.68,True,True
CUST00330,2022-08-31,South,organic,18-25,netbanking,Silver,mobile,True,False,5,848.51,True,20841.73,True,True
CUST00331,2022-08-22,Northeast,social,26-35,card,Bronze,desktop,False,True,1,1139.32,False,14134.79,False,True
CUST00332,2022-02-11,West,social,46-60,COD,Gold,mobile,False,True,3,1065.03,False,23577.46,True,True
CUST00333,2021-12-06,North,organic,26-35,UPI,Silver,mobile,False,True,8,633.79,True,21927.31,True,True
CUST00334,2023-06-28,West,paid_ads,18-25,COD,Gold,mobile,True,True,1,751.35,False,14141.77,False,True
CUST00335,2022-05-19,West,email,18-25,UPI,Bronze,mobile,True,False,1,605.32,False,13905.68,False,True
CUST00336,2023-06-05,South,paid_ads,46-60,UPI,Bronze,desktop,True,True,4,1030.61,True,16208.26,True,True
CUST00337,2023-11-21,South,email,26-35,netbanking,Bronze,mobile,True,True,6,304.71,True,13532.7,True,True
CUST00338,2021-12-14,West,organic,26-35,card,Silver,desktop,False,True,10,229.84,True,20858.47,True,True
CUST00339,2021-08-10,Central,organic,36-45,UPI,Gold,mobile,True,False,9,605.51,True,20445.32,True,True
CUST00340,2023-11-10,South,referral,26-35,netbanking,Gold,desktop,True,True,11,294.65,True,24207.93,True,True
CUST00341,2022-11-27,Central,organic,36-45,card,Bronze,mobile,True,True,1,969.31,False,12794.73,False,True
CUST00342,2021-11-15,South,social,18-25,COD,Bronze,mobile,True,True,4,691.85,False,25207.87,True,True
CUST00343,2022-11-12,North,referral,36-45,card,Silver,desktop,True,False,5,333.8,True,19378.43,True,True
CUST00344,2022-07-18,West,social,18-25,card,Bronze,desktop,True,False,2,707.45,True,12470.6,True,True
CUST00345,2023-09-19,North,referral,26-35,card,Silver,desktop,True,False,4,450.83,True,18108.18,True,True
CUST00346,2021-10-08,South,referral,26-35,wallet,Bronze,desktop,True,False,5,1268.08,True,24127.76,True,True
CUST00347,2023-12-22,East,social,46-60,card,Gold,mobile,True,True,3,521.31,True,21646.45,True,True
CUST00348,2023-10-22,South,referral,26-35,UPI,Silver,mobile,False,True,5,451.31,True,19119.56,True,True
CUST00349,2021-07-17,South,social,46-60,wallet,Bronze,mobile,True,True,0,571.67,False,15425.39,False,True
CUST00350,2021-06-30,West,referral,36-45,card,Gold,desktop,True,False,7,1078.5,True,26631.28,True,True
CUST00351,2022-08-07,West,paid_ads,46-60,card,Gold,mobile,True,True,3,1034.59,True,19810.9,True,True
CUST00352,2021-02-19,Central,paid_ads,26-35,card,Gold,mobile,False,False,6,419.71,True,21623.4,True,True
CUST00353,2021-11-24,West,paid_ads,26-35,card,Bronze,mobile,True,True,3,2260.39,True,19801.49,True,True
CUST00354,2022-04-22,East,paid_ads,36-45,UPI,Silver,mobile,False,False,3,439.45,True,18646.96,True,True
CUST00355,2023-11-28,South,paid_ads,26-35,UPI,Bronze,mobile,False,True,3,902.01,True,17044.54,True,True
CUST00356,2023-12-23,Central,paid_ads,46-60,netbanking,Platinum,mobile,True,True,6,1411.85,True,20232.37,True,True
CUST00357,2021-06-15,South,organic,46-60,wallet,Silver,mobile,False,True,4,507.45,True,21655.73,True,True
CUST00358,2023-09-04,South,social,Unknown,netbanking,Gold,mobile,True,True,4,2555.18,True,21759.97,True,True
CUST00359,2021-04-10,Central,social,46-60,wallet,Bronze,mobile,True,True,2,935.62,True,22343.31,True,True
CUST00360,2023-03-31,Central,paid_ads,18-25,netbanking,Bronze,mobile,True,True,1,611.43,False,15476.66,False,True
CUST00361,2023-07-15,West,email,36-45,card,Silver,mobile,False,True,1,764.1,False,17205.76,False,True
CUST00362,2023-09-03,North,email,46-60,card,Silver,mobile,True,True,5,416.97,True,18618.37,True,True
CUST00363,2021-09-02,North,social,26-35,UPI,Bronze,mobile,False,False,5,503.39,True,20602.73,True,True
CUST00364,2023-09-06,East,organic,18-25,UPI,Silver,desktop,True,True,2,629.08,True,21960.07,True,True
CUST00365,2021-05-07,Central,paid_ads,36-45,COD,Silver,mobile,True,True,3,1032.52,True,21407.66,True,True
CUST00366,2022-07-23,East,paid_ads,26-35,UPI,Bronze,mobile,True,True,2,181.3,True,15905.05,True,True
CUST00367,2022-05-30,North,social,26-35,netbanking,Bronze,mobile,True,False,6,613.84,True,22456.41,True,True
CUST00368,2021-12-12,South,referral,36-45,card,Gold,mobile,False,True,1,988.1,False,19456.07,False,True
CUST00369,2021-01-25,West,referral,26-35,UPI,Gold,mobile,False,True,14,500.7,True,28913.57,True,True
CUST00370,2023-04-26,West,social,18-25,wallet,Gold,mobile,True,True,3,897.13,True,19421.1,True,True
CUST00371,2022-01-03,North,email,60+,card,Bronze,desktop,True,False,4,300.8,True,23448.51,True,True
CUST00372,2022-12-26,North,referral,36-45,COD,Bronze,mobile,True,True,4,871.77,True,22256.89,True,True
CUST00373,2022-03-26,South,email,36-45,wallet,Bronze,mobile,True,True,3,1049.63,True,25000.6,True,True
CUST00374,2022-02-14,North,social,26-35,card,Bronze,desktop,False,True,3,972.72,True,17412.46,True,True
CUST00375,2023-08-29,West,paid_ads,60+,UPI,Bronze,mobile,False,True,0,728.35,False,15542.62,False,True
CUST00376,2021-04-14,North,social,26-35,wallet,Bronze,mobile,True,False,0,456.09,False,15928.95,False,True
CUST00377,2023-03-18,West,organic,18-25,wallet,Silver,mobile,True,True,3,947.33,True,21285.75,True,True
CUST00378,2023-03-29,Central,organic,26-35,UPI,Silver,mobile,True,False,1,1987.08,False,15338.64,False,True
CUST00379,2022-02-21,Northeast,email,Unknown,wallet,Bronze,mobile,False,False,2,642.79,True,16927.96,True,True
CUST00380,2021-10-15,Northeast,paid_ads,26-35,card,Silver,mobile,False,True,2,1192.26,True,23728.5,True,True
CUST00381,2021-01-06,South,paid_ads,26-35,UPI,Silver,mobile,False,True,5,513.62,True,22495.43,True,True
CUST00382,2023-10-23,North,email,26-35,card,Bronze,mobile,True,False,5,782.73,True,20294.65,True,True
CUST00383,2023-11-04,South,paid_ads,36-45,UPI,Platinum,mobile,True,False,3,557.1,True,20828.19,True,True
CUST00384,2021-09-21,West,organic,18-25,card,Platinum,mobile,True,False,6,611.49,True,24313.66,True,True
CUST00385,2021-02-04,North,organic,36-45,UPI,Bronze,desktop,False,False,2,1698.64,True,20678.3,True,True
CUST00386,2021-05-15,South,referral,26-35,netbanking,Bronze,tablet,False,True,8,369.46,True,23050.18,True,True
CUST00387,2021-03-16,South,organic,26-35,netbanking,Bronze,tablet,True,True,7,698.53,True,20813.45,True,True
CUST00388,2023-06-30,South,organic,Unknown,UPI,Gold,mobile,True,True,4,540.39,True,22399.21,True,True
CUST00389,2023-09-04,West,social,60+,wallet,Silver,mobile,False,False,4,860.13,True,20188.28,True,True
CUST00390,2021-06-17,West,paid_ads,36-45,netbanking,Platinum,mobile,True,True,11,1071.46,True,27129.83,True,True
CUST00391,2023-03-29,East,referral,18-25,UPI,Silver,mobile,True,False,5,2477.16,True,17717.43,True,True
CUST00392,2021-07-16,Central,organic,26-35,UPI,Bronze,desktop,False,True,2,440.85,True,16883.71,True,True
CUST00393,2022-02-07,North,paid_ads,18-25,card,Gold,desktop,True,False,6,3643.18,True,27477.39,True,True
CUST00394,2022-10-19,North,referral,26-35,card,Gold,mobile,True,True,3,819.6,True,21073.67,True,True
CUST00395,2023-02-28,East,paid_ads,36-45,COD,Bronze,desktop,True,True,6,796.76,True,18844.33,True,True
CUST00396,2023-08-16,West,paid_ads,18-25,card,Bronze,mobile,False,True,1,1050.71,False,13795.33,False,True
CUST00397,2021-02-19,West,paid_ads,46-60,card,Platinum,desktop,False,False,4,3117.11,True,21937.5,True,True
CUST00398,2021-08-04,North,organic,26-35,wallet,Platinum,desktop,False,True,7,326.34,True,25395.5,True,True
CUST00399,2021-11-04,Northeast,organic,26-35,COD,Gold,mobile,True,True,7,839.76,True,23447.79,True,True
CUST00400,2021-12-06,South,paid_ads,18-25,card,Bronze,mobile,True,False,9,874.26,True,28344.87,True,True
CUST00401,2023-12-29,South,organic,18-25,wallet,Bronze,desktop,False,False,2,611.04,True,18793.56,True,True
CUST00402,2023-05-02,West,organic,46-60,UPI,Silver,mobile,False,True,2,507.12,True,16669.84,True,True
CUST00403,2021-12-17,Northeast,organic,26-35,card,Bronze,mobile,True,False,11,542.01,True,24286.67,True,True
CUST00404,2023-12-01,West,social,46-60,UPI,Bronze,mobile,True,True,0,598.06,False,13044.06,False,True
CUST00405,2022-07-01,Northeast,paid_ads,26-35,wallet,Bronze,mobile,True,True,12,409.13,True,21948.76,True,True
CUST00406,2022-07-03,South,referral,26-35,card,Silver,mobile,True,False,4,533.44,True,19528.69,True,True
CUST00407,2022-04-20,West,referral,26-35,card,Silver,mobile,False,True,4,538.65,True,23939.76,True,True
CUST00408,2021-06-07,Central,paid_ads,26-35,netbanking,Platinum,mobile,True,False,3,524.62,True,22823.77,True,True
CUST00409,2023-10-21,East,paid_ads,18-25,netbanking,Bronze,mobile,True,True,1,589.87,False,15611.8,False,True
CUST00410,2021-01-16,South,paid_ads,18-25,UPI,Gold,tablet,True,False,5,876.8,True,23384.83,True,True
CUST00411,2021-07-10,Northeast,referral,60+,card,Bronze,desktop,False,True,4,661.93,True,16590.27,True,True
CUST00412,2021-09-09,North,paid_ads,36-45,card,Gold,desktop,False,True,6,1496.5,True,22973.12,True,True
CUST00413,2021-11-02,East,organic,18-25,card,Silver,desktop,False,True,1,389.26,False,12519.83,False,True
CUST00414,2021-05-25,Central,email,Unknown,card,Bronze,mobile,True,True,1,201.1,False,19119.7,False,True
CUST00415,2021-01-20,Central,social,26-35,wallet,Gold,tablet,False,False,3,3115.48,True,22969.79,True,True
CUST00416,2023-01-13,Northeast,organic,46-60,card,Silver,tablet,True,True,4,523.0,True,21226.81,True,True
CUST00417,2023-11-28,Central,email,46-60,card,Silver,mobile,True,True,3,286.03,True,16315.86,True,True
CUST00418,2021-05-14,North,organic,18-25,wallet,Gold,desktop,True,True,3,452.02,True,20982.24,True,True
CUST00419,2021-11-21,Northeast,organic,60+,card,Silver,mobile,True,False,4,495.35,True,24152.15,True,True
CUST00420,2022-07-09,East,organic,18-25,card,Bronze,desktop,False,False,1,620.28,False,11540.3,False,True
CUST00421,2023-10-13,West,email,Unknown,UPI,Bronze,mobile,False,False,8,1328.42,True,20210.01,True,True
CUST00422,2023-01-31,East,organic,36-45,card,Bronze,tablet,True,True,1,419.62,False,14342.77,False,True
CUST00423,2023-04-19,Central,social,36-45,UPI,Gold,desktop,False,True,4,680.06,True,19053.42,True,True
CUST00424,2022-09-29,West,referral,18-25,card,Platinum,desktop,False,False,7,1236.46,True,24844.37,True,True
CUST00425,2022-04-02,Central,referral,18-25,card,Silver,mobile,True,False,1,2714.42,False,21460.31,False,True
CUST00426,2021-08-07,South,paid_ads,26-35,UPI,Silver,mobile,True,True,7,1219.36,True,25360.02,True,True
CUST00427,2023-08-05,South,organic,26-35,wallet,Bronze,mobile,False,False,2,828.77,True,15654.54,True,True
